Year,Series,Province,County,Municipality,Units,GeoCode,Value
2021,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Andoain,%,Andoain,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Anoeta,%,Anoeta,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Antzuola,%,Antzuola,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Añana,%,Añana,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,%,Arakaldo,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arama,%,Arama,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Aramaio,%,Aramaio,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,%,Arantzazu,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Areatza,%,Areatza,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,%,Aretxabaleta,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Armiñón,%,Armiñón,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
