Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amoroto,%,Amoroto,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Anoeta,%,Anoeta,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Antzuola,%,Antzuola,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Añana,%,Añana,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arakaldo,%,Arakaldo,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arama,%,Arama,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aramaio,%,Aramaio,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arantzazu,%,Arantzazu,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Areatza,%,Areatza,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Aretxabaleta,%,Aretxabaleta,100.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2017,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2024,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Armiñón,%,Armiñón,0.0
2019,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2010,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2015,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2018,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2014,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2021,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2020,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2022,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2023,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2011,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2012,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2013,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
2016,Larrialdietarako udal-plan bat duten udalerrien proportzioa,,,Arraia-Maeztu,%,Arraia-Maeztu,0.0
