Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,1007.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,498.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,741.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,1207.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,480.8
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,1256.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,954.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,242.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Amoroto,Por 100.000 habitantes,Amoroto,491.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,572.0
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,644.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,703.6
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,659.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,528.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,606.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,585.9
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,514.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,658.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,638.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,642.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,515.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,540.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Amurrio,Por 100.000 habitantes,Amurrio,595.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,736.4
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,636.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,511.6
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,499.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,646.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,578.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,520.9
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,567.9
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,597.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,697.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,490.7
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,682.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,596.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Andoain,Por 100.000 habitantes,Andoain,451.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,482.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,518.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,303.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,688.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,259.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,371.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,763.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,474.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,564.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,547.5
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,503.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,270.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,556.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Anoeta,Por 100.000 habitantes,Anoeta,546.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,373.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,601.2
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,491.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,450.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,856.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,513.3
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,467.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,401.4
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,362.9
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,588.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,639.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,447.8
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,586.5
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Antzuola,Por 100.000 habitantes,Antzuola,411.5
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,1114.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,1643.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,1136.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,1133.1
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,595.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,569.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,1176.5
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,578.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,583.1
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,2279.2
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,2881.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Añana,Por 100.000 habitantes,Añana,565.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,1219.5
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,639.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,590.0
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,766.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,549.5
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,1606.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arakaldo,Por 100.000 habitantes,Arakaldo,1223.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,1025.6
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,1428.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,461.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,1467.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,454.5
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,1511.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,973.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,1946.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,518.1
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Arama,Por 100.000 habitantes,Arama,496.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,412.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,585.2
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,394.9
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,858.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,472.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,65.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,525.3
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,521.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,523.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,905.3
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,459.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,537.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,714.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Aramaio,Por 100.000 habitantes,Aramaio,535.8
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,240.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,966.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,780.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,272.1
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,890.2
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,527.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,248.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,1617.3
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,266.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,561.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,522.9
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,1312.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Arantzazu,Por 100.000 habitantes,Arantzazu,268.5
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,924.0
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,723.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,409.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,494.8
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,641.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,570.3
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,1001.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,260.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,238.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,1299.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,820.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,337.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,334.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Areatza,Por 100.000 habitantes,Areatza,574.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,588.4
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,451.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,616.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,652.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,701.9
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,560.4
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,515.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,563.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,638.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,429.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,753.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,478.2
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,516.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Aretxabaleta,Por 100.000 habitantes,Aretxabaleta,436.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,447.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,500.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,1312.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,936.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,1463.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,2277.9
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,445.4
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,448.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,434.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Armiñón,Por 100.000 habitantes,Armiñón,457.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,834.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,481.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,691.1
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,546.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,858.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,1178.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,817.4
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,274.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,627.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,564.6
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,697.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,1804.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,280.7
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arraia-Maeztu,Por 100.000 habitantes,Arraia-Maeztu,278.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,597.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,196.4
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,492.9
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,787.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,1117.9
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,938.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,300.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,395.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,806.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,196.5
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,791.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,614.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,534.2
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Arrankudiaga-Zollo,Por 100.000 habitantes,Arrankudiaga-Zollo,1178.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,743.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,651.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,606.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,612.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,680.2
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,757.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,759.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,623.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,623.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,629.4
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,661.9
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,661.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,670.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arrasate/Mondragón,Por 100.000 habitantes,Arrasate/Mondragón,633.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,1581.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,979.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,1476.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,717.7
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,484.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,757.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,518.8
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Arratzu,Por 100.000 habitantes,Arratzu,1982.7
