Year,Series,Province,County,Municipality,Units,GeoCode,Value
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amorebieta-Etxano,%,Amorebieta-Etxano,91.69
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amorebieta-Etxano,%,Amorebieta-Etxano,112.82
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amorebieta-Etxano,%,Amorebieta-Etxano,101.06
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,88.93
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,99.48
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,68.53
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,95.8
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,69.96
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,85.92
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,93.23
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,75.34
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,83.76
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,118.12
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,106.37
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,95.62
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,79.53
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amoroto,%,Amoroto,97.44
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,79.96
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,91.41
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,81.29
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,63.43
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,92.4
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,77.55
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,78.62
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,84.48
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,88.67
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,85.32
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,83.33
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,78.16
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,87.08
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Amurrio,%,Amurrio,81.93
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,104.37
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,101.6
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,98.15
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,84.82
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,96.18
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,108.22
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,98.45
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,95.38
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,98.06
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,99.56
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,95.44
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,97.64
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,95.11
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Andoain,%,Andoain,99.56
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,101.45
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,87.17
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,95.89
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,121.8
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,82.97
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,108.49
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,69.14
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,80.81
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,68.48
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,85.02
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,95.41
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,106.07
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,75.6
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Anoeta,%,Anoeta,109.14
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,104.92
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,113.26
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,101.46
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,93.8
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,102.96
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,111.51
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,86.47
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,101.07
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,111.43
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,108.32
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,94.1
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,95.13
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,95.44
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Antzuola,%,Antzuola,110.99
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,154.2
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,46.86
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,121.97
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,94.4
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,289.5
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,94.32
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,152.05
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,105.39
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,46.8
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,47.57
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,172.0
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,91.99
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,23.85
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Añana,%,Añana,77.01
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,90.98
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,52.52
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,142.75
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,84.79
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,94.05
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Arakaldo,%,Arakaldo,99.86
